"","Site_ID","GS","pTE_psi_to_ET","plag_psi_to_ET","aggTE_psi_to_ET","mem1_psi_to_ET","mem2_psi_to_ET","mem3_psi_to_ET","mem4_psi_to_ET","mem5_psi_to_ET","pTE_VPD_to_ET","plag_VPD_to_ET","aggTE_VPD_to_ET","mem1_VPD_to_ET","mem2_VPD_to_ET","mem3_VPD_to_ET","mem4_VPD_to_ET","mem5_VPD_to_ET","pTE_TA_to_ET","plag_TA_to_ET","aggTE_TA_to_ET","mem1_TA_to_ET","mem2_TA_to_ET","mem3_TA_to_ET","mem4_TA_to_ET","mem5_TA_to_ET","pTE_ET_to_psi","plag_ET_to_psi","aggTE_ET_to_psi","mem1_ET_to_psi","mem2_ET_to_psi","mem3_ET_to_psi","mem4_ET_to_psi","mem5_ET_to_psi","pTE_VPD_to_psi","plag_VPD_to_psi","aggTE_VPD_to_psi","mem1_VPD_to_psi","mem2_VPD_to_psi","mem3_VPD_to_psi","mem4_VPD_to_psi","mem5_VPD_to_psi","pTE_TA_to_psi","plag_TA_to_psi","aggTE_TA_to_psi","mem1_TA_to_psi","mem2_TA_to_psi","mem3_TA_to_psi","mem4_TA_to_psi","mem5_TA_to_psi","pTE_ET_to_VPD","plag_ET_to_VPD","aggTE_ET_to_VPD","mem1_ET_to_VPD","mem2_ET_to_VPD","mem3_ET_to_VPD","mem4_ET_to_VPD","mem5_ET_to_VPD","pTE_psi_to_VPD","plag_psi_to_VPD","aggTE_psi_to_VPD","mem1_psi_to_VPD","mem2_psi_to_VPD","mem3_psi_to_VPD","mem4_psi_to_VPD","mem5_psi_to_VPD","pTE_TA_to_VPD","plag_TA_to_VPD","aggTE_TA_to_VPD","mem1_TA_to_VPD","mem2_TA_to_VPD","mem3_TA_to_VPD","mem4_TA_to_VPD","mem5_TA_to_VPD","pTE_ET_to_TA","plag_ET_to_TA","aggTE_ET_to_TA","mem1_ET_to_TA","mem2_ET_to_TA","mem3_ET_to_TA","mem4_ET_to_TA","mem5_ET_to_TA","pTE_psi_to_TA","plag_psi_to_TA","aggTE_psi_to_TA","mem1_psi_to_TA","mem2_psi_to_TA","mem3_psi_to_TA","mem4_psi_to_TA","mem5_psi_to_TA","pTE_VPD_to_TA","plag_VPD_to_TA","aggTE_VPD_to_TA","mem1_VPD_to_TA","mem2_VPD_to_TA","mem3_VPD_to_TA","mem4_VPD_to_TA","mem5_VPD_to_TA"
"124","US-Ho1","FT",0.481118226142012,21,10.8010843411276,72,73,72,72,72,5.83719029920946,0,52.0656951035682,72,73,72,72,72,2.70266551724444,0,16.295735308681,72,73,72,72,72,0.381586145032235,9,8.42679042638994,72,73,72,72,72,1.96178734792921,4,28.7910012323609,12,12,8,43,12,0.425609255002179,0,8.80718307506939,21,21,21,70,21,5.76224886644702,0,49.5926815969532,72,73,72,72,72,0.985366005825397,0,16.3424972555376,7,7,7,62,7,13.3382884636609,0,41.4898201899219,72,73,72,72,72,1.70264840230666,0,10.6682580725146,72,73,72,72,72,0.303664190812186,0,6.65748351159507,72,73,72,72,72,7.86213802800919,0,26.2946841640952,53,53,53,66,53
"125","US-Ho1","GS",0.571767193981157,21,12.4152668532162,72,73,72,72,72,5.38303362531388,0,50.4063444967591,72,73,72,72,72,3.63848493900381,0,23.038854775685,72,73,72,72,72,0.516835214258174,3,11.3353248322904,72,73,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,0.80740811131513,0,10.5248627579661,3,3,3,50,3,5.39384121041184,0,46.9821434433713,42,42,42,71,42,1.29542945891153,0,2.55022333949561,2,2,2,6,2,16.4571923093009,0,54.7477499223779,35,35,35,70,35,2.6934064086693,0,16.4400784728033,15,15,15,64,15,0.530240235301014,1,4.18658294424457,5,5,4,34,5,11.7245342316723,0,33.7420978565671,9,9,9,41,9
"126","US-Ho1","NGS",0.740352293270341,18,16.235190059955,72,73,72,72,72,4.73046300719606,0,51.8518301576818,72,73,72,72,72,1.73701156564402,0,22.1056920822889,72,73,72,72,72,0.535016135386473,9,11.9083674445527,72,73,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,0.780300728973382,13,17.1741670324922,72,73,72,72,72,3.8481854828334,0,43.2480394314439,40,40,40,71,40,1.34058166269607,4,2.66890793109761,0,1,1,3,5,12.2701314319166,0,56.5747242650619,72,73,72,72,72,0.908618095886603,0,7.88614838799968,4,4,4,36,4,0.562422762901106,11,12.6450788156553,72,73,72,72,72,7.32275984181762,0,30.0572080985176,9,9,9,43,9
"127","US-Ho2","FT",NA,NA,NA,NA,NA,NA,NA,NA,5.95588284446332,0,46.3847919805194,72,73,72,72,72,1.84663887602428,0,11.7180229071866,72,73,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.25950467454993,0,41.6244817874099,72,73,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,11.0062470153763,0,30.0376302254338,72,73,72,72,72,1.39275792772971,0,9.53205396925813,72,73,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,7.88454055236531,0,21.1722994486075,34,34,34,62,34
"128","US-Ho2","GS",NA,NA,NA,NA,NA,NA,NA,NA,6.35711216337685,0,40.4509802319307,61,61,61,71,61,2.58831754011432,0,16.9987409288057,72,73,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.61377659929175,0,38.7914586505296,72,73,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,15.2128426262929,0,44.8293218708325,16,16,16,64,16,1.99414557844606,0,14.0158532663975,72,73,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,11.869279998972,0,23.6355618961708,6,6,6,22,6
"129","US-Ho2","NGS",NA,NA,NA,NA,NA,NA,NA,NA,6.30704808679442,0,66.1550502040707,72,73,72,72,72,1.41036360696616,0,18.8765277838215,72,73,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25105824331402,0,34.9381576611365,72,73,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,8.23150350929645,0,32.8308934819115,42,42,42,70,42,0.849361898972035,0,10.9077506699396,72,73,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,6.48072668412395,0,12.8611043924838,3,3,3,12,3
"130","US-HWB","FT",1.18154058537187,0,23.2598068082364,72,73,72,72,72,7.70649426616974,0,55.1821872236446,72,73,72,72,72,4.60946182578278,0,35.9412152134267,72,73,72,72,72,2.22457264252086,1,38.9014224692414,72,73,72,72,72,2.70831957045922,0,43.559128929293,72,73,72,72,72,2.46921290526722,0,39.9089410857813,72,73,72,72,72,6.9248574482554,0,49.1914017023962,72,73,72,72,72,1.17384298878087,0,21.2754769849688,72,73,72,72,72,19.5438335170828,0,52.0674887295605,72,73,72,72,72,3.61517759039516,0,27.5921678229538,72,73,72,72,72,1.0607048366127,0,9.8089162022404,4,4,4,40,4,15.2185396031195,0,44.5124590207479,72,73,72,72,72
"131","US-HWB","GS",1.75491838588148,0,30.0540923056313,10,10,10,59,10,8.29380247034901,0,64.7757623663708,72,73,72,72,72,6.16163383374766,0,49.6640592710682,16,16,16,70,16,4.24833970800551,1,79.9139955029028,72,73,72,72,72,5.5036662202565,0,79.7987014368348,72,73,72,72,72,5.74026549703449,0,77.5305091599815,72,73,72,72,72,7.37975147963845,0,59.2138960595529,43,43,43,71,43,1.79576778024062,0,12.3685290343739,4,4,4,28,4,22.3526470182938,0,67.6339753912825,72,73,72,72,72,5.34944790823717,0,46.4307662772414,32,32,32,70,32,1.89127597941285,0,9.19635254042362,4,4,4,21,4,21.2127287299545,0,67.7761833932152,72,73,72,72,72
"132","US-HWB","NGS",1.67368009693353,1,28.846993968953,21,21,20,40,21,6.64481838369987,0,63.9093062240236,72,73,72,72,72,4.56480295683881,0,54.8564815078697,72,73,72,72,72,1.90998045824153,0,21.440109574276,8,8,8,46,8,1.74812559778582,0,32.9151265705463,15,15,15,61,15,2.27767345893465,0,38.9339015618697,12,12,12,64,12,5.886327456093,0,53.6707668679508,63,63,63,71,63,1.26725740234827,15,4.96304633477404,2,1,1,3,16,20.2264603101856,0,70.3571668294916,65,65,65,71,65,3.1413075609635,0,23.2038558429685,6,6,6,34,6,1.3222009798718,0,4.89605817468981,2,2,2,7,2,13.9635609477803,0,52.0834598396305,29,29,29,58,29
"133","US-Jo1","FT",0.235666791435178,20,3.24524337144303,2,17,7,53,27,1.51018970146354,0,22.4186038547434,72,73,72,72,72,1.18979596622376,0,15.6391170805693,72,73,72,72,72,1.37292092228215,1,26.0837044973208,72,73,72,72,72,1.37411565496895,0,26.6267147414046,72,73,72,72,72,2.20331861041004,1,39.9092139175596,72,73,72,72,72,1.33680742167989,0,17.5024321515759,72,73,72,72,72,0.151681185668973,0,0.282345041512205,1,1,1,2,1,36.3836726033644,0,47.0600456249428,72,73,72,72,72,0.87446604660931,0,10.1266541814485,72,73,72,72,72,0.24523557058317,0,3.31235030096592,7,7,7,57,7,28.0434381137657,0,36.0908629992299,35,35,35,66,35
"134","US-Jo1","GS",0.302796305756325,20,4.26226788901123,4,15,5,47,25,1.60852395044903,0,23.4513954144203,72,73,72,72,72,1.35374370260203,0,18.578992397184,72,73,72,72,72,1.45776188058764,20,28.3320320959849,72,73,72,72,72,1.86748918066171,0,33.1626176116933,72,73,72,72,72,2.84489608104552,0,47.6617718154768,72,73,72,72,72,1.34458478478946,0,17.5385302034296,72,73,72,72,72,0.174785465865079,0,0.672570243844768,1,1,1,5,1,38.6813883854085,0,50.8336538493558,72,73,72,72,72,0.954623475409056,0,11.8611095284295,72,73,72,72,72,0.259926741659854,0,3.46983666951217,7,7,7,51,7,31.7293408777478,0,41.5603373422737,32,32,32,65,32
"135","US-Jo1","NGS",NA,NA,NA,NA,NA,NA,NA,NA,2.76560004713435,0,52.8677153860726,72,73,72,72,72,2.7591203451439,0,56.1119277996237,72,73,72,72,72,1.36826804695913,12,25.9689874804333,72,73,72,72,72,2.25631019503592,2,47.5004355751806,72,73,72,72,72,3.16451022338305,0,57.7945109715706,72,73,72,72,72,1.68052953568702,0,22.4214816973601,17,17,17,54,17,0.546077577464178,0,0.546077577464178,1,1,1,3,1,36.6304944783953,0,67.4167082664206,20,20,20,66,20,1.59438909802598,0,21.7384016998559,7,7,7,61,7,0.673208400956811,0,7.35115955096674,1,1,1,48,1,32.5618907622898,0,54.831126489122,1,1,1,47,1
"136","US-Jo2","FT",1.11602029180795,0,16.7828633470114,72,73,72,72,72,2.3084844162261,0,30.903754196797,72,73,72,72,72,1.45550310009672,0,18.6511894650645,72,73,72,72,72,4.29891474767896,0,54.8477825977707,72,73,72,72,72,3.82857124646305,1,43.7585156397368,72,73,72,72,72,3.88914112331885,1,48.8883377730294,72,73,72,72,72,1.84406770278134,0,21.698641383118,72,73,72,72,72,0.525272109541047,1,7.97523255998991,72,73,72,72,72,36.2953037350418,0,49.4559069760085,72,73,72,72,72,0.967809022019149,0,10.9943852339167,72,73,72,72,72,0.494035561011426,0,6.97300752315548,9,9,9,67,9,28.1586837166896,0,38.5278639429544,72,73,72,72,72
"137","US-Jo2","GS",1.35723317723224,0,21.5000893402574,72,73,72,72,72,2.31459990794659,0,30.8557686627119,72,73,72,72,72,1.56074032027466,0,21.8212831324599,72,73,72,72,72,5.77294276396775,1,68.8702257466339,72,73,72,72,72,5.21756898974275,1,59.5311945943285,72,73,72,72,72,4.75397029364521,1,55.4578552055657,72,73,72,72,72,1.80252218979592,0,20.7291556709136,72,73,72,72,72,0.731497751218466,0,10.313673914174,72,73,72,72,72,39.7740790039748,0,55.315745870931,72,73,72,72,72,1.05483104708466,0,12.9195381418975,72,73,72,72,72,0.642776951217026,0,7.5424101370722,8,8,8,64,8,32.430724840462,0,45.2684355078135,72,73,72,72,72
"138","US-Jo2","NGS",2.57437735391382,0,38.4295084600827,72,73,72,72,72,3.09626448540432,0,59.3236182549757,72,73,72,72,72,2.94353949745434,3,54.2544412447882,72,73,72,72,72,6.88198412877792,2,100.769225122176,72,73,72,72,72,4.12823827613265,15,90.7246392990243,72,73,72,72,72,4.54586452383461,4,89.9610501996757,72,73,72,72,72,1.84504112934526,0,26.7710075690638,9,9,9,63,9,0.876378064397072,0,6.56173836889581,5,5,5,30,5,34.1852731648121,0,67.8019213183591,16,16,16,68,16,1.66589863334043,0,22.0972763376775,7,7,7,51,7,0.911343154676825,0,6.70842951188796,2,2,2,27,2,33.3283162394676,0,67.4879493062642,9,9,9,66,9
"139","US-KFS","FT",0.727799217746456,0,11.1035899201485,72,73,72,72,72,3.86144512496395,0,27.6128575616524,72,73,72,72,72,2.82694148100714,0,16.283154315134,72,73,72,72,72,1.52038167990171,1,23.2555600098893,72,73,72,72,72,1.82321666221149,1,30.6061417968595,72,73,72,72,72,2.07443470763681,0,24.3310793991045,72,73,72,72,72,3.13280566153211,0,22.0746568807751,72,73,72,72,72,0.644698674396796,0,10.3428821228475,72,73,72,72,72,12.6702727621087,0,25.4979895309283,72,73,72,72,72,2.09041536426452,0,11.5956261182183,72,73,72,72,72,0.569670307639232,0,7.7111373173828,72,73,72,72,72,11.5120916771481,0,22.3212150357245,72,73,72,72,72
"140","US-KFS","GS",1.01177606366468,0,14.655221816948,18,18,18,64,18,4.23967316331439,0,27.2101079777893,72,73,72,72,72,4.52447443310201,0,25.9355806698689,72,73,72,72,72,1.12951975741846,20,23.1234123075232,72,73,72,72,72,1.99967321313402,1,31.0343987264588,72,73,72,72,72,2.21598254070642,1,26.9862650091728,72,73,72,72,72,3.57244708453968,0,23.3578970282897,72,73,72,72,72,0.937267505742279,0,15.5535690676158,38,38,38,71,38,17.5268176132003,0,37.857557218387,72,73,72,72,72,3.78366933046832,0,21.7342900548617,72,73,72,72,72,1.06563229607393,0,12.5843215014194,13,13,13,67,13,17.0497371476548,0,35.8018217543458,72,73,72,72,72
"141","US-KFS","NGS",0.613290040490688,0,11.559879245837,43,43,43,66,43,2.14845685487583,0,25.5083656853127,72,73,72,72,72,1.93205810084253,0,18.9759337046803,72,73,72,72,72,2.11593986021662,0,41.7262110652767,72,73,72,72,72,3.28032902752485,2,62.0488943096044,72,73,72,72,72,3.03522766137793,0,52.4258330194418,72,73,72,72,72,1.94764885817756,0,19.2329573204497,72,73,72,72,72,0.712320505935807,0,13.8583361466577,72,73,72,72,72,11.2912905679161,0,29.2203988127349,72,73,72,72,72,1.92683679058422,0,15.4421772860657,72,73,72,72,72,0.601626777807278,0,11.8796232033899,72,73,72,72,72,11.4260566666289,0,27.994445485467,72,73,72,72,72
"142","US-KLS","FT",0.592468902789097,23,12.1483350032192,72,73,72,72,72,2.72945673051626,0,30.3468077203573,72,73,72,72,72,1.6298654249977,0,17.2854998196866,55,55,55,71,55,2.61771670502938,0,51.1572278883461,72,73,72,72,72,3.01842562544531,22,58.0476896689189,72,73,72,72,72,1.74624423979252,1,36.5304393152943,72,73,72,72,72,2.22424446350839,0,24.8405820741164,72,73,72,72,72,0.600726204960678,1,11.5260803937699,72,73,72,72,72,9.89098305013072,0,26.1511348914044,72,73,72,72,72,1.24628572112115,0,12.6843236322445,20,20,20,69,20,NA,NA,NA,NA,NA,NA,NA,NA,9.45483895256026,0,24.4928470799631,72,73,72,72,72
"143","US-KLS","GS",0.780559558179927,0,3.45399443923245,1,1,1,8,1,2.54771875858274,0,30.359631330674,39,39,39,71,39,2.51809699585129,0,24.2527065949477,13,13,13,68,13,3.50684967131167,2,66.6654422132221,72,73,72,72,72,3.87269484038376,22,74.2327517382733,72,73,72,72,72,2.98333692830201,14,63.0701060302214,72,73,72,72,72,2.2238842306536,0,27.6243099397668,72,73,72,72,72,0.817751415740171,0,9.54658037351312,7,7,7,33,7,13.1537910985108,0,40.1243310904555,72,73,72,72,72,2.26002685843357,0,20.3679689119732,8,8,8,64,8,NA,NA,NA,NA,NA,NA,NA,NA,12.7738376292365,0,38.1795920300949,72,73,72,72,72
"144","US-KLS","NGS",1.53403874835119,21,31.6510183544494,72,73,72,72,72,3.04330500905705,0,44.4934153878165,72,73,72,72,72,2.16438571464688,0,30.8516948627882,72,73,72,72,72,3.33546437508774,2,69.9854211985713,72,73,72,72,72,3.22675085648648,2,65.0125762270711,72,73,72,72,72,1.92897165210442,4,37.7889387184728,72,73,72,72,72,2.23568813253499,0,31.2407559545513,72,73,72,72,72,0.972017570057771,22,19.3378940435215,72,73,72,72,72,9.95280178936826,0,40.4988106269501,72,73,72,72,72,1.57579321630332,0,21.2029632530404,35,35,35,69,35,NA,NA,NA,NA,NA,NA,NA,NA,9.45509311236421,0,37.1438071828255,72,73,72,72,72
"145","US-Kon","FT",0.582403694852974,9,12.5292775928545,72,73,72,72,72,3.60923397267343,0,28.760519371703,72,73,72,72,72,1.62517461834608,0,11.8062518256373,72,73,72,72,72,1.24541312036293,0,26.0001315994267,72,73,72,72,72,1.28212458545659,0,25.9941330714709,72,73,72,72,72,1.09113747770836,1,22.0014801292436,72,73,72,72,72,3.15590918012082,0,26.5534388513687,72,73,72,72,72,0.450626646184631,8,9.59628032097263,72,73,72,72,72,11.0662233338148,0,21.092575783231,72,73,72,72,72,1.17317304709408,0,9.34668073954733,72,73,72,72,72,0.339216858746217,0,6.82074374958023,72,73,72,72,72,10.8804867780787,0,20.2715135656231,72,73,72,72,72
"146","US-Kon","GS",0.924220435038606,0,18.8825320870167,24,24,24,69,24,3.71897898699469,0,23.6807878253726,13,13,13,68,13,3.58624895058662,0,20.2611302332513,13,13,13,64,13,1.93302825118,13,40.6708203327289,72,73,72,72,72,1.96556745728599,0,39.7852735451562,72,73,72,72,72,2.04777834676438,1,35.7831422629201,72,73,72,72,72,3.6952181516381,0,25.2824853045879,56,56,56,70,56,0.856666903326008,0,17.47047304418,72,73,72,72,72,14.9846590361224,0,35.2904194683372,72,73,72,72,72,3.53842961318071,0,22.8456600710287,72,73,72,72,72,0.909100022282272,0,14.4094292767239,16,16,16,64,16,14.8270135140206,0,34.867835812074,72,73,72,72,72
"147","US-Kon","NGS",0.780117689488977,1,14.7362746670457,72,73,72,72,72,3.0772489970111,0,34.0883390126235,72,73,72,72,72,1.42134294572887,0,15.9025165960533,72,73,72,72,72,1.18548046904919,1,23.4823824312486,72,73,72,72,72,1.34736389709121,15,29.4558519464301,72,73,72,72,72,1.12531306704485,22,25.4698904554443,72,73,72,72,72,2.21621412148216,0,24.235678078771,72,73,72,72,72,0.527523940304603,4,11.6080223829455,72,73,72,72,72,12.4330919496673,0,28.2734176243608,72,73,72,72,72,0.976478324079952,0,10.3436138046579,41,41,41,70,41,0.4186666124853,1,8.18019297932734,16,16,15,66,16,11.7432868796588,0,26.0087834539575,72,73,72,72,72
"148","US-KS1","FT",NA,NA,NA,NA,NA,NA,NA,NA,12.3161210703452,0,91.2911229932919,14,14,14,64,14,10.3405612564042,0,78.0826094552183,14,14,14,60,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3486795811537,0,67.2604265066925,7,7,7,57,7,NA,NA,NA,NA,NA,NA,NA,NA,27.3574004577514,0,78.9626677930841,11,11,11,57,11,8.54612178506453,0,54.4832708975825,8,8,8,50,8,NA,NA,NA,NA,NA,NA,NA,NA,25.3227924307589,0,72.7781322331254,11,11,11,49,11
"149","US-KS1","GS",NA,NA,NA,NA,NA,NA,NA,NA,12.3161210703452,0,91.2911229932919,14,14,14,64,14,10.3405612564042,0,75.3338435926981,11,11,11,59,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3486795811537,0,67.2604265066925,7,7,7,56,7,NA,NA,NA,NA,NA,NA,NA,NA,27.3574004577514,0,78.9626677930841,11,11,11,56,11,8.54612178506453,0,54.4832708975825,8,8,8,50,8,NA,NA,NA,NA,NA,NA,NA,NA,25.3227924307589,0,72.7781322331254,11,11,11,48,11
"150","US-KS1","NGS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","US-KS2","FT",NA,NA,NA,NA,NA,NA,NA,NA,9.68935829588318,0,45.6934747875816,72,73,72,72,72,6.95023897006072,0,28.9668972990165,72,73,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.28866528302149,0,34.2305876786798,72,73,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,18.8683215347631,0,37.9731312673365,16,16,16,67,16,4.65876937354028,0,17.6882718237387,15,15,15,61,15,NA,NA,NA,NA,NA,NA,NA,NA,16.7822394162317,0,32.9971610914898,14,14,14,55,14
"152","US-KS2","GS",NA,NA,NA,NA,NA,NA,NA,NA,10.2441156528447,0,53.0419180574666,16,16,16,71,16,8.44996728805127,0,35.5410249255835,17,17,17,71,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.05103745513291,0,41.6895324349103,17,17,17,70,17,NA,NA,NA,NA,NA,NA,NA,NA,21.0583869804415,0,45.8945079526657,16,16,16,61,16,6.14512944744118,0,23.6379091958314,14,14,14,58,14,NA,NA,NA,NA,NA,NA,NA,NA,20.1095603138252,0,39.9278994304747,7,7,7,50,7
"153","US-KS2","NGS",NA,NA,NA,NA,NA,NA,NA,NA,9.9024912101871,0,66.9713761297383,72,73,72,72,72,5.8680438308812,0,48.2016778773551,38,38,38,69,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.30001801916989,0,46.0253293585241,16,16,16,63,16,NA,NA,NA,NA,NA,NA,NA,NA,15.7779913751517,0,43.4883192917953,11,11,11,46,11,4.01446088620535,0,13.302456633528,4,4,4,28,4,NA,NA,NA,NA,NA,NA,NA,NA,13.5557524672757,0,33.4332198797459,5,5,5,29,5
"154","US-Lin","FT",2.72786919457434,1,52.1115813184614,72,73,72,72,72,4.35171240665091,0,72.5139811533941,72,73,72,72,72,3.80791500764959,0,64.0739270953602,44,44,44,70,44,4.80552155270406,23,90.1843583379495,72,73,72,72,72,4.61966930126325,0,95.3489287662824,72,73,72,72,72,3.52595656679061,14,77.4373676879101,72,73,72,72,72,4.11115117104771,0,69.7560894355818,72,73,72,72,72,2.8040684455937,11,56.5146630970638,72,73,72,72,72,24.4671886923089,0,86.0669973222304,30,30,30,69,30,3.30002589341964,0,50.5564247983423,4,4,4,60,4,1.74736988568992,15,13.473706968832,2,5,3,23,18,21.5082732378799,0,72.8991401544919,1,1,1,69,1
"155","US-Lin","GS",2.75754280353027,1,53.4466405695657,72,73,72,72,72,4.36256540221538,0,74.4075548332947,72,73,72,72,72,3.82170608697272,0,65.9535939850768,44,44,44,70,44,4.89909147910365,23,91.5939630215257,72,73,72,72,72,4.6348573197211,0,96.2247224582993,72,73,72,72,72,3.57404910506935,13,78.6643981039674,72,73,72,72,72,4.0945549021522,0,70.9463950255118,67,67,67,71,67,2.86391512611096,11,57.3564202952358,72,73,72,72,72,24.5956828130101,0,88.4538837540971,30,30,30,69,30,3.40530066055062,0,50.4182829813891,4,4,4,58,4,1.83669241381905,15,10.6150800819141,0,4,2,18,17,21.972043939059,0,75.5909806167954,1,1,1,66,1
"156","US-Lin","NGS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","US-LS2","FT",1.58858144925519,0,26.4236589872844,72,73,72,72,72,5.95930857231998,0,49.9864811555243,72,73,72,72,72,3.58694674440978,0,32.4095511328908,72,73,72,72,72,2.64088414979109,1,29.5305176557669,72,73,72,72,72,5.78262456776886,0,30.4855701202664,72,73,72,72,72,7.03645818575384,0,32.8244289189423,72,73,72,72,72,5.31754769237834,0,36.2055953258296,14,14,14,61,14,2.94557252596637,0,19.0813373910329,32,32,32,65,32,30.2493822263423,0,55.4287415464326,72,73,72,72,72,2.15197416323373,0,12.8243334480336,11,11,11,46,11,2.63286779129082,0,11.1273310695806,9,9,9,32,9,22.1255814294894,0,40.5653482618039,34,34,34,61,34
"158","US-LS2","GS",2.23702103312913,0,32.3382031966285,9,9,9,71,9,6.13293541310941,0,47.0911308790258,12,12,12,66,12,5.16832638181668,0,42.5770269112299,12,12,12,71,12,9.66293833446783,1,99.219251884403,72,73,72,72,72,14.0302656486554,0,90.5204776956602,72,73,72,72,72,12.7694717058096,0,88.7768549771595,72,73,72,72,72,5.53414115275206,0,40.703522542724,19,19,19,68,19,2.84195894135244,0,16.9068093991027,7,7,7,42,7,35.0098898012713,0,67.2706545234215,72,73,72,72,72,3.84139814551359,0,21.5860742641312,11,11,11,40,11,2.289241136503,0,14.0157733509562,7,7,7,31,7,30.3505995195977,0,55.1870954296611,8,8,8,52,8
"159","US-LS2","NGS",2.0356274398662,0,40.306131049779,72,73,72,72,72,3.76221313491667,23,57.7896802929442,72,73,72,72,72,2.6755139712394,1,47.95114388362,72,73,72,72,72,3.31787252933713,1,47.9218089902146,72,73,72,72,72,6.08285938767955,0,53.3684145732407,72,73,72,72,72,6.3121083987177,0,56.6343019065752,72,73,72,72,72,2.67440541947237,0,32.5335394827454,18,18,18,67,18,2.18364513604753,0,25.2525780119581,25,25,25,49,25,24.5790565109268,0,58.1259007205213,14,14,14,63,14,1.37069520968413,0,12.568898130342,2,2,2,22,2,2.19706994657728,0,18.5957630908996,2,2,2,24,2,21.9937802697977,0,54.1614470721279,28,28,28,52,28
"160","US-Me1","FT",3.07838922257375,0,46.758470986573,10,10,10,59,10,6.05480885239679,0,58.4777796440871,7,7,7,46,7,5.83536427572715,0,74.3744323899463,10,10,10,66,10,2.99205021870646,2,35.8600420488783,9,9,7,38,9,4.22445722658614,1,34.8693438739608,6,6,5,31,6,6.64465955885466,2,62.0935840854811,7,7,5,48,7,5.82198046389118,0,48.8394491732331,10,10,10,43,10,2.5280910237113,0,30.4169921812888,9,9,9,36,9,28.9539338740351,0,112.938032576492,72,73,72,72,72,3.48683437928739,0,18.6036633891517,5,5,5,12,5,2.08776175534281,0,12.1724804180692,1,1,1,13,1,21.5011602025232,0,71.277847980718,9,9,9,57,9
